,venueId,latitude,longitude,localTimestamp
320722,4b5c10caf964a520fb2229e3,35.761,139.71,2012-08-14 14:24:12
320747,4b555d0cf964a52071e227e3,35.707,139.76,2012-08-14 14:29:12
320750,4ea2800fe5e8ca72b76590b7,35.691,139.7,2012-08-14 14:30:07
320758,4b24b5e7f964a5208d6924e3,35.726,139.72,2012-08-14 14:31:51
320759,4b7b9edbf964a520f4682fe3,35.627,139.72,2012-08-14 14:31:57
320770,4b52ff05f964a5202b8c27e3,35.68,139.78,2012-08-14 14:33:39
320773,4b47b936f964a520f53b26e3,35.671,139.72,2012-08-14 14:33:52
320794,4b22ebb2f964a5205c5024e3,35.672,139.74,2012-08-14 14:39:49
320802,4b58f7d5f964a520ff7528e3,35.68,139.76,2012-08-14 14:43:14
320811,4b3159b4f964a520400525e3,35.663,139.75,2012-08-14 14:45:26
320820,4b6a61e4f964a52005d42be3,35.695,139.75,2012-08-14 14:48:10
320827,4b4dc6bff964a5207ad726e3,35.682,139.77,2012-08-14 14:49:24
320830,4b592a01f964a520be7f28e3,35.663,139.73,2012-08-14 14:50:17
320837,4b79d5cbf964a5202a152fe3,35.682,139.76,2012-08-14 14:51:17
320880,4b305b8af964a52022f924e3,35.675,139.78,2012-08-14 15:01:17
320881,4b403756f964a520eab625e3,35.691,139.7,2012-08-14 15:02:02
320908,4b948fd8f964a5207c7d34e3,35.667,139.76,2012-08-14 15:08:29
320912,4b4487c9f964a5201ef625e3,35.677,139.74,2012-08-14 15:10:20
320914,4b7b91dbf964a52089672fe3,35.674,139.77,2012-08-14 15:10:28
320945,4b5f855af964a5204abf29e3,35.686,139.88,2012-08-14 15:18:01
320947,4b9c39daf964a520d65636e3,35.706,139.67,2012-08-14 15:18:37
320949,4b735f8df964a5204aab2de3,35.677,139.74,2012-08-14 15:18:52
320955,4b727694f964a520917b2de3,35.677,139.74,2012-08-14 15:19:48
320961,4b7794adf964a52096a22ee3,35.742,139.65,2012-08-14 15:20:55
320989,4b6053cff964a520d8df29e3,35.692,139.7,2012-08-14 15:26:59
320991,4b603896f964a5209ada29e3,35.659,139.7,2012-08-14 15:27:11
320992,4b7278aef964a520de7b2de3,35.687,139.77,2012-08-14 15:27:23
321011,4b84c06cf964a520334331e3,35.701,139.76,2012-08-14 15:30:10
321021,4b52c581f964a520c28727e3,35.703,139.77,2012-08-14 15:31:40
321044,4b53ba34f964a5206aa927e3,35.684,139.74,2012-08-14 15:36:18
321074,4b6d4872f964a5202e6f2ce3,35.686,139.76,2012-08-14 15:42:11
321090,4b60d916f964a52071fd29e3,35.69,139.85,2012-08-14 15:46:04
321101,4b8cec4cf964a520fce032e3,35.672,139.8,2012-08-14 15:48:01
321103,4b4487c9f964a5201ef625e3,35.677,139.74,2012-08-14 15:48:18
321104,4b52ff05f964a5202b8c27e3,35.68,139.78,2012-08-14 15:48:34
321110,4b54ff13f964a5201fd727e3,35.698,139.65,2012-08-14 15:49:33
321118,4b46d0ebf964a520982826e3,35.696,139.75,2012-08-14 15:51:11
321125,4b73b535f964a52022b92de3,35.711,139.8,2012-08-14 15:53:35
321128,4b47b936f964a520f53b26e3,35.671,139.72,2012-08-14 15:53:57
321133,4b5428bff964a52072b327e3,35.765,139.74,2012-08-14 15:54:27
321142,4b56c4c5f964a520c41a28e3,35.71,139.79,2012-08-14 15:56:03
321150,4b56c59df964a520db1a28e3,35.711,139.78,2012-08-14 15:57:30
321154,4b4487c9f964a5201ef625e3,35.677,139.74,2012-08-14 15:58:30
321160,4b661945f964a5208e132be3,35.712,139.78,2012-08-14 15:59:19
321164,4b5eb91af964a520ea9629e3,35.708,139.77,2012-08-14 16:00:56
321177,4b52c581f964a520c28727e3,35.703,139.77,2012-08-14 16:03:08
321191,4b22ebb2f964a5205c5024e3,35.672,139.74,2012-08-14 16:05:39
321229,4b79d5cbf964a5202a152fe3,35.682,139.76,2012-08-14 16:12:20
321245,4b8f2d51f964a5206a4c33e3,35.709,139.75,2012-08-14 16:14:47
321248,4b46d0ebf964a520982826e3,35.696,139.75,2012-08-14 16:15:13
321272,4b54ff13f964a5201fd727e3,35.698,139.65,2012-08-14 16:20:14
321280,4b9b8cd2f964a520c30e36e3,35.676,139.76,2012-08-14 16:21:55
321288,4b74a113f964a520d8e82de3,35.675,139.76,2012-08-14 16:24:14
321314,4b965fb5f964a520bec834e3,35.707,139.78,2012-08-14 16:29:36
321319,4b380ad7f964a520bc4a25e3,35.665,139.71,2012-08-14 16:30:42
321320,4b2c4c0bf964a52075c524e3,35.654,139.75,2012-08-14 16:30:44
321326,4b6d51bcf964a520e0702ce3,35.685,139.77,2012-08-14 16:31:11
321330,4dc5e8f5e4cd169dc659fe4d,35.792,139.65,2012-08-14 16:31:43
321341,4b78815ef964a520c9d22ee3,35.691,139.71,2012-08-14 16:33:10
321347,4b68c23af964a520518b2be3,35.675,139.76,2012-08-14 16:35:12
321367,4b0df959f964a520635323e3,35.663,139.73,2012-08-14 16:38:16
321388,4b8da54ef964a5202e0633e3,35.664,139.78,2012-08-14 16:42:03
321503,4b7d1821f964a52062ae2fe3,35.67,139.77,2012-08-14 17:08:18
321515,4b39affff964a520805e25e3,35.553,139.58,2012-08-14 17:10:30
321559,4b6e4768f964a520e2b52ce3,35.693,139.7,2012-08-14 17:20:09
321560,4b30b5b8f964a52015fb24e3,35.672,139.74,2012-08-14 17:20:50
321588,4b6929a7f964a520ac9a2be3,35.709,139.8,2012-08-14 17:31:38
321624,4b585654f964a520605328e3,35.707,139.78,2012-08-14 17:42:08
321636,4b380ad7f964a520bc4a25e3,35.665,139.71,2012-08-14 17:45:08
321638,4b4d9126f964a5202ed426e3,35.67,139.75,2012-08-14 17:45:40
321644,4b661945f964a5208e132be3,35.712,139.78,2012-08-14 17:47:03
321647,4b37f4d2f964a520334925e3,35.677,139.77,2012-08-14 17:47:49
321673,4b73b535f964a52022b92de3,35.711,139.8,2012-08-14 17:54:24
321676,4b17d383f964a52091c823e3,35.69,139.84,2012-08-14 17:56:17
321694,4b53bc1af964a520aba927e3,35.696,139.78,2012-08-14 18:05:25
321738,4b17d383f964a52091c823e3,35.69,139.84,2012-08-14 18:22:44
321781,4b5760eaf964a520ac3428e3,35.698,139.66,2012-08-14 18:36:51
321810,4b403756f964a520eab625e3,35.691,139.7,2012-08-14 18:46:38
321815,4b698ab2f964a520aba62be3,35.689,139.7,2012-08-14 18:48:28
321849,4b6a97d2f964a520a6d92be3,35.698,139.78,2012-08-14 19:01:49
321853,4b6d51bcf964a520e0702ce3,35.685,139.77,2012-08-14 19:03:27
321895,4b62b939f964a52057502ae3,35.663,139.73,2012-08-14 19:27:00
321900,4b6a97d2f964a520a6d92be3,35.698,139.78,2012-08-14 19:30:27
321914,4b56f166f964a5201a2028e3,35.733,139.67,2012-08-14 19:37:46
321941,4b4487c9f964a5201ef625e3,35.677,139.74,2012-08-14 20:01:54
321952,4b971b9ff964a5205ff834e3,35.685,139.77,2012-08-14 20:17:38
321963,4b59955bf964a520858d28e3,35.688,139.72,2012-08-14 20:40:13
321972,4b22ebb2f964a5205c5024e3,35.672,139.74,2012-08-14 20:48:39
322051,4b971b9ff964a5205ff834e3,35.685,139.77,2012-08-15 03:29:01
322130,4b0dfb40f964a5207c5323e3,35.674,139.75,2012-08-15 04:49:54
322139,4b9cf70ff964a5203e8536e3,35.697,139.79,2012-08-15 04:54:50
322147,4b8c5418f964a520e3ca32e3,35.682,139.8,2012-08-15 04:59:12
322152,4b29ffe8f964a5209aa424e3,35.639,139.74,2012-08-15 05:06:51
322154,4b7481e1f964a520bde02de3,35.73,139.71,2012-08-15 05:07:52
322163,4b97b7ebf964a5208e1135e3,35.8,139.73,2012-08-15 05:11:35
322182,4b54fe62f964a52000d727e3,35.643,139.73,2012-08-15 05:20:55
322192,4b7278aef964a520de7b2de3,35.687,139.77,2012-08-15 05:25:13
322196,4b7291c5f964a520d17e2de3,35.657,139.75,2012-08-15 05:28:19
322207,4b269275f964a520b87d24e3,35.669,139.69,2012-08-15 05:31:30
322234,4b62b939f964a52057502ae3,35.663,139.73,2012-08-15 05:41:05
322235,4b305b8af964a52022f924e3,35.675,139.78,2012-08-15 05:41:29
322241,4b598750f964a520448b28e3,35.724,139.75,2012-08-15 05:42:59
322244,4b585654f964a520605328e3,35.707,139.78,2012-08-15 05:44:44
322261,4b570ffef964a520ea2428e3,35.709,139.8,2012-08-15 05:52:18
322276,4b1b7b31f964a5209efb23e3,35.687,139.76,2012-08-15 06:00:42
322281,4b971b9ff964a5205ff834e3,35.685,139.77,2012-08-15 06:02:16
322293,4b669d8af964a52097252be3,35.647,139.75,2012-08-15 06:07:23
322296,4b792f4bf964a52034ee2ee3,35.665,139.71,2012-08-15 06:08:58
322308,4b403756f964a520eab625e3,35.691,139.7,2012-08-15 06:16:29
322312,4b22ebb2f964a5205c5024e3,35.672,139.74,2012-08-15 06:20:14
322334,4b73502df964a52001a82de3,35.704,139.76,2012-08-16 20:41:00
322336,4b6e4768f964a520e2b52ce3,35.693,139.7,2012-08-16 20:45:15
322339,4b3883cff964a520624e25e3,35.652,139.72,2012-08-16 20:49:17
322349,4b8b03dff964a520738e32e3,35.679,139.74,2012-08-16 20:59:41
322352,4b22e836f964a520185024e3,35.709,139.73,2012-08-16 21:01:02
322360,4b585654f964a520605328e3,35.707,139.78,2012-08-16 21:08:28
322390,4b712348f964a520dc3a2de3,35.673,139.75,2012-08-16 23:15:11
322415,4b5da9e0f964a520bb6529e3,35.749,139.72,2012-08-17 03:04:43
322426,4b74a113f964a520d8e82de3,35.675,139.76,2012-08-17 03:27:59
322428,4b68c23af964a520518b2be3,35.675,139.76,2012-08-17 03:29:15
322429,4b5bac4af964a520200f29e3,35.55,139.63,2012-08-17 03:34:27
322457,4b752193f964a520c8fe2de3,35.75,139.8,2012-08-17 04:21:28
322478,4b54ff13f964a5201fd727e3,35.698,139.65,2012-08-17 04:39:24
322479,4b6d4872f964a5202e6f2ce3,35.686,139.76,2012-08-17 04:39:54
322506,4b64fbc9f964a520b0dd2ae3,35.659,139.7,2012-08-17 04:51:31
322511,4b8c5418f964a520e3ca32e3,35.682,139.8,2012-08-17 04:54:53
322524,4ce4f953b43737046644f6ce,35.685,139.77,2012-08-17 05:00:30
322539,4b97b7ebf964a5208e1135e3,35.8,139.73,2012-08-17 05:08:00
322557,4b4dc6bff964a5207ad726e3,35.682,139.77,2012-08-17 05:14:09
322578,4b84c06cf964a520334331e3,35.701,139.76,2012-08-17 05:20:05
322587,4b305b8af964a52022f924e3,35.675,139.78,2012-08-17 05:24:01
322591,4b7278aef964a520de7b2de3,35.687,139.77,2012-08-17 05:25:21
322619,4b598750f964a520448b28e3,35.724,139.75,2012-08-17 05:42:55
322623,4b585654f964a520605328e3,35.707,139.78,2012-08-17 05:44:15
322632,4b1b7b31f964a5209efb23e3,35.687,139.76,2012-08-17 05:46:36
322638,4b56a082f964a5200b1728e3,35.673,139.9,2012-08-17 05:50:21
322645,4b403756f964a520eab625e3,35.691,139.7,2012-08-17 05:52:17
322648,4b22e836f964a520185024e3,35.709,139.73,2012-08-17 05:54:04
322651,4b948fd8f964a5207c7d34e3,35.667,139.76,2012-08-17 05:55:09
322671,4b72772ef964a520ac7b2de3,35.679,139.74,2012-08-17 06:02:47
322672,4b4671bff964a520282126e3,35.708,139.77,2012-08-17 06:03:36
322677,4b585654f964a520605328e3,35.707,139.78,2012-08-17 06:06:42
322691,4b85d58ff964a520757531e3,35.703,139.79,2012-08-17 06:17:16
322692,4bf0ba3d3a15d13a2dea3e9f,35.688,139.8,2012-08-17 06:17:25
322697,4b22ebb2f964a5205c5024e3,35.672,139.74,2012-08-17 06:20:06
322698,4b7481e1f964a520bde02de3,35.73,139.71,2012-08-17 06:21:14
322716,4b62b939f964a52057502ae3,35.663,139.73,2012-08-17 06:32:27
322720,4b0df959f964a520635323e3,35.663,139.73,2012-08-17 06:34:14
322733,4b792f4bf964a52034ee2ee3,35.665,139.71,2012-08-17 06:39:10
322736,4b70eccff964a5207e342de3,35.687,139.77,2012-08-17 06:39:44
322738,4b47b936f964a520f53b26e3,35.671,139.72,2012-08-17 06:41:05
322740,4b70eccff964a5207e342de3,35.687,139.77,2012-08-17 06:41:38
322746,4b5760eaf964a520ac3428e3,35.698,139.66,2012-08-17 06:44:20
322753,4b340afff964a5204b2425e3,35.682,139.79,2012-08-17 06:50:30
322756,4b30b5b8f964a52015fb24e3,35.672,139.74,2012-08-17 06:52:01
322767,4b54fad0f964a52057d627e3,35.664,139.87,2012-08-17 07:01:12
322772,4b6929a7f964a520ac9a2be3,35.709,139.8,2012-08-17 07:04:05
322781,4b85d58ff964a520757531e3,35.703,139.79,2012-08-17 07:13:35
322794,4b8c5bd5f964a52099cc32e3,35.706,139.79,2012-08-17 07:25:30
322802,4b6e4768f964a520e2b52ce3,35.693,139.7,2012-08-17 07:30:03
322804,4b8f2d51f964a5206a4c33e3,35.709,139.75,2012-08-17 07:33:28
322808,4fffd503e4b0c95557130fad,35.709,139.75,2012-08-17 07:34:45
322812,4b79d5cbf964a5202a152fe3,35.682,139.76,2012-08-17 07:38:54
322828,4b54ff13f964a5201fd727e3,35.698,139.65,2012-08-17 07:52:05
322849,4ba402bff964a520787738e3,35.79,139.65,2012-08-17 08:05:43
322857,4b585654f964a520605328e3,35.707,139.78,2012-08-17 08:10:10
322862,4b52ff05f964a5202b8c27e3,35.68,139.78,2012-08-17 08:15:50
322868,4b54eacdf964a52009d327e3,35.77,139.64,2012-08-17 08:21:40
322878,4b380ad7f964a520bc4a25e3,35.665,139.71,2012-08-17 20:14:09
322884,4b6019f4f964a520e0d529e3,35.754,139.74,2012-08-17 20:20:40
322885,4b56c4c5f964a520c41a28e3,35.71,139.79,2012-08-17 20:20:57
322886,4b403756f964a520eab625e3,35.691,139.7,2012-08-17 20:23:17
322896,4b1791d0f964a5206fc623e3,35.663,139.76,2012-08-17 20:28:16
322910,4b603896f964a5209ada29e3,35.659,139.7,2012-08-17 20:36:26
322911,4b23286ff964a520f65324e3,35.657,139.75,2012-08-17 20:36:40
322913,4b22115af964a5209a4324e3,35.707,139.75,2012-08-17 20:37:43
322925,4b70eccff964a5207e342de3,35.687,139.77,2012-08-17 20:47:18
322926,4b7278aef964a520de7b2de3,35.687,139.77,2012-08-17 20:47:46
322956,4b403756f964a520eab625e3,35.691,139.7,2012-08-17 21:05:08
322962,4b585654f964a520605328e3,35.707,139.78,2012-08-17 21:09:52
322967,4b56f166f964a5201a2028e3,35.733,139.67,2012-08-17 21:12:36
322968,4b22ebb2f964a5205c5024e3,35.672,139.74,2012-08-17 21:13:09
322979,4b58dcdef964a5206f6f28e3,35.535,139.59,2012-08-17 21:22:22
322990,4b62e285f964a52045572ae3,35.777,139.63,2012-08-17 21:41:59
323137,4b735f8df964a5204aab2de3,35.677,139.74,2012-08-19 18:16:12
323192,4b52b2b2f964a520398627e3,35.738,139.69,2012-08-19 18:30:38
323200,4b22e836f964a520185024e3,35.709,139.73,2012-08-19 18:37:48
323293,4b52c581f964a520c28727e3,35.703,139.77,2012-08-19 19:22:11
323303,4b0df959f964a520635323e3,35.663,139.73,2012-08-19 19:27:42
323312,4b6929a7f964a520ac9a2be3,35.709,139.8,2012-08-19 19:33:11
323313,4b52b325f964a520448627e3,35.666,139.89,2012-08-19 19:33:44
323336,4b4dc6bff964a5207ad726e3,35.682,139.77,2012-08-19 19:52:00
323349,4b572499f964a5200e2828e3,35.587,139.71,2012-08-19 20:04:19
323362,4b603896f964a5209ada29e3,35.659,139.7,2012-08-19 20:11:27
323377,4b7e6c7bf964a52091ec2fe3,35.68,139.78,2012-08-19 20:28:34
323378,4b80a413f964a520e88230e3,35.68,139.78,2012-08-19 20:29:28
323387,4b6929a7f964a520ac9a2be3,35.709,139.8,2012-08-19 20:45:12
323403,4b58dcdef964a5206f6f28e3,35.535,139.59,2012-08-19 21:04:52
323426,4b712348f964a520dc3a2de3,35.673,139.75,2012-08-19 23:15:12
323436,4b5da9e0f964a520bb6529e3,35.749,139.72,2012-08-20 01:56:49
323457,4b5da9e0f964a520bb6529e3,35.749,139.72,2012-08-20 02:50:05
323479,4b5bac4af964a520200f29e3,35.55,139.63,2012-08-20 03:31:55
323506,4b62b939f964a52057502ae3,35.663,139.73,2012-08-20 03:57:05
323522,4b66c862f964a520aa2a2be3,35.605,139.71,2012-08-20 04:08:06
323529,4b5599caf964a5209be827e3,35.67,139.82,2012-08-20 04:11:02
323531,4b572499f964a5200e2828e3,35.587,139.71,2012-08-20 04:12:10
323533,4b7291c5f964a520d17e2de3,35.657,139.75,2012-08-20 04:13:07
323545,4b592a01f964a520be7f28e3,35.663,139.73,2012-08-20 04:18:15
323551,4b55b89bf964a52026ed27e3,35.758,139.63,2012-08-20 04:20:06
323557,4b74e8caf964a520b1f72de3,35.673,139.76,2012-08-20 04:23:12
323562,4b752193f964a520c8fe2de3,35.75,139.8,2012-08-20 04:25:33
323566,4b8ef710f964a5209c4133e3,35.655,139.8,2012-08-20 04:27:12
323575,4b6a97d2f964a520a6d92be3,35.698,139.78,2012-08-20 04:31:09
323596,4b54ff13f964a5201fd727e3,35.698,139.65,2012-08-20 04:38:02
323613,4b6d4872f964a5202e6f2ce3,35.686,139.76,2012-08-20 04:44:40
323626,4b601301f964a520f9d429e3,35.689,139.7,2012-08-20 04:49:04
323632,4b59a098f964a520ad8f28e3,35.706,139.9,2012-08-20 04:50:34
323636,4b62e285f964a52045572ae3,35.777,139.63,2012-08-20 04:53:53
323639,4b9cf70ff964a5203e8536e3,35.697,139.79,2012-08-20 04:54:24
323643,4b493538f964a520186a26e3,35.726,139.76,2012-08-20 04:55:41
323669,4b403756f964a520eab625e3,35.691,139.7,2012-08-20 05:01:19
323674,4b6929a7f964a520ac9a2be3,35.709,139.8,2012-08-20 05:05:34
323687,4b54fad0f964a52057d627e3,35.664,139.87,2012-08-20 05:11:37
323700,4b52b325f964a520448627e3,35.666,139.89,2012-08-20 05:17:07
323701,4b84c06cf964a520334331e3,35.701,139.76,2012-08-20 05:17:20
323708,4b7e6c7bf964a52091ec2fe3,35.68,139.78,2012-08-20 05:19:18
323711,4b55b740f964a520efec27e3,35.545,139.57,2012-08-20 05:19:43
323735,4b7278aef964a520de7b2de3,35.687,139.77,2012-08-20 05:26:22
323737,4b17d383f964a52091c823e3,35.69,139.84,2012-08-20 05:26:42
323748,4b83e1e4f964a520101531e3,35.647,139.71,2012-08-20 05:31:16
323749,4b269275f964a520b87d24e3,35.669,139.69,2012-08-20 05:31:38
323760,4b7481e1f964a520bde02de3,35.73,139.71,2012-08-20 05:33:24
323762,4b47b936f964a520f53b26e3,35.671,139.72,2012-08-20 05:33:44
323771,4b7291c5f964a520d17e2de3,35.657,139.75,2012-08-20 05:34:58
323772,4b305b8af964a52022f924e3,35.675,139.78,2012-08-20 05:35:04
323774,4b9b8cd2f964a520c30e36e3,35.676,139.76,2012-08-20 05:35:23
323796,4b62b939f964a52057502ae3,35.663,139.73,2012-08-20 05:41:34
323800,4b601301f964a520f9d429e3,35.689,139.7,2012-08-20 05:42:31
323812,4b340afff964a5204b2425e3,35.682,139.79,2012-08-20 05:44:27
323815,4b585654f964a520605328e3,35.707,139.78,2012-08-20 05:44:52
323829,4b558306f964a5201be627e3,35.702,139.74,2012-08-20 05:48:43
323848,4b592a01f964a520be7f28e3,35.663,139.73,2012-08-20 05:53:29
323867,4b340afff964a5204b2425e3,35.682,139.79,2012-08-20 06:02:46
323869,4b9b8cd2f964a520c30e36e3,35.676,139.76,2012-08-20 06:03:33
323873,4b72772ef964a520ac7b2de3,35.679,139.74,2012-08-20 06:05:28
323878,4b585654f964a520605328e3,35.707,139.78,2012-08-20 06:06:42
323905,4bf0ba3d3a15d13a2dea3e9f,35.688,139.8,2012-08-20 06:16:51
323910,4b22ebb2f964a5205c5024e3,35.672,139.74,2012-08-20 06:20:07
323911,4b8bdc26f964a52016af32e3,35.714,139.69,2012-08-20 06:20:11
323912,4b8da54ef964a5202e0633e3,35.664,139.78,2012-08-20 06:20:26
323913,4b85d58ff964a520757531e3,35.703,139.79,2012-08-20 06:20:29
323915,4b8391bef964a5200a0a31e3,35.682,139.77,2012-08-20 06:21:57
323921,4b62b939f964a52057502ae3,35.663,139.73,2012-08-20 06:24:24
323931,4b5eab1ff964a520639529e3,35.666,139.76,2012-08-20 06:27:29
323940,4b480de4f964a520274726e3,35.669,139.81,2012-08-20 06:31:10
323946,4ba95af1f964a5209c213ae3,35.644,139.7,2012-08-20 06:32:38
323952,4b5760eaf964a520ac3428e3,35.698,139.66,2012-08-20 06:34:58
323968,4b62b939f964a52057502ae3,35.663,139.73,2012-08-20 06:42:04
323970,4b47b936f964a520f53b26e3,35.671,139.72,2012-08-20 06:42:36
323974,4b0bc483f964a520803323e3,35.704,139.79,2012-08-20 06:44:04
323992,4b792f4bf964a52034ee2ee3,35.665,139.71,2012-08-20 06:55:12
324001,4b948fd8f964a5207c7d34e3,35.667,139.76,2012-08-20 07:02:55
324004,4b735f35f964a52037ab2de3,35.672,139.74,2012-08-20 07:06:56
324005,4b67ab11f964a5202d5a2be3,35.686,139.78,2012-08-20 07:07:56
324009,4b6ad929f964a52052e32be3,35.732,139.77,2012-08-20 07:11:48
324015,4b79d5cbf964a5202a152fe3,35.682,139.76,2012-08-20 07:15:20
324023,4b84c06cf964a520334331e3,35.701,139.76,2012-08-20 07:25:17
324078,4ba94ec3f964a5206b1d3ae3,35.71,139.81,2012-08-20 08:02:44
324091,4b669d8af964a52097252be3,35.647,139.75,2012-08-20 08:17:52
324093,4b680223f964a520bd632be3,35.648,139.75,2012-08-20 08:18:21
324104,4b6e5c29f964a5201aba2ce3,35.696,139.76,2012-08-20 08:30:06
324107,4b6e4768f964a520e2b52ce3,35.693,139.7,2012-08-20 08:30:50
324122,4b5589b1f964a520d6e627e3,35.708,139.77,2012-08-20 08:37:18
324151,4b669d8af964a52097252be3,35.647,139.75,2012-08-20 08:49:51
324158,4b556966f964a520b0e327e3,35.718,139.76,2012-08-20 08:51:53
324160,4b5ee5e8f964a520f89c29e3,35.596,139.71,2012-08-20 08:52:18
324162,4b178e80f964a52059c623e3,35.656,139.74,2012-08-20 08:52:32
324166,4b4dc973f964a520aed726e3,35.711,139.69,2012-08-20 08:53:49
324170,4b4fe7a7f964a520301927e3,35.694,139.69,2012-08-20 08:54:16
324184,4b592a01f964a520be7f28e3,35.663,139.73,2012-08-20 08:59:10
324191,4b063a75f964a520e0e922e3,35.673,139.72,2012-08-20 09:01:08
324203,4b974820f964a5204efe34e3,35.685,139.77,2012-08-20 09:05:23
324206,4b1b7b31f964a5209efb23e3,35.687,139.76,2012-08-20 09:06:23
324258,4b67ab11f964a5202d5a2be3,35.686,139.78,2012-08-20 09:22:08
324277,4b4487c9f964a5201ef625e3,35.677,139.74,2012-08-20 09:27:49
324297,4b2df016f964a5201adc24e3,35.67,139.76,2012-08-20 09:32:55
324301,4b4dc6bff964a5207ad726e3,35.682,139.77,2012-08-20 09:34:49
324308,4b6d4872f964a5202e6f2ce3,35.686,139.76,2012-08-20 09:36:25
324320,4b0dfb78f964a520815323e3,35.675,139.76,2012-08-20 09:40:51
324345,4f5004b9e4b00810eb8c30d8,35.699,139.77,2012-08-20 09:51:00
324350,4eaea460f9f4f7f1a0e498ee,35.648,139.75,2012-08-20 09:51:28
324384,4b22115af964a5209a4324e3,35.707,139.75,2012-08-20 10:04:00
324387,4b64fbc9f964a520b0dd2ae3,35.659,139.7,2012-08-20 10:05:22
324394,4b380ad7f964a520bc4a25e3,35.665,139.71,2012-08-20 10:09:11
324400,4b5599caf964a5209be827e3,35.67,139.82,2012-08-20 10:12:27
324408,4b792f4bf964a52034ee2ee3,35.665,139.71,2012-08-20 10:15:16
324473,4b5e34f8f964a520bb8329e3,35.696,139.75,2012-08-20 10:37:06
324477,4b380ad7f964a520bc4a25e3,35.665,139.71,2012-08-20 10:40:19
324503,4b64fbc9f964a520b0dd2ae3,35.659,139.7,2012-08-20 10:55:04
324519,4b601301f964a520f9d429e3,35.689,139.7,2012-08-20 11:01:26
324529,4b70e110f964a520c6322de3,35.683,139.7,2012-08-20 11:08:13
324532,4b55aa95f964a52007eb27e3,35.68,139.71,2012-08-20 11:10:59
324544,4b777fa7f964a520309e2ee3,35.75,139.81,2012-08-20 11:15:15
324545,4b67e499f964a5206a602be3,35.615,139.72,2012-08-20 11:15:31
324546,4b7cd447f964a520caa62fe3,35.673,139.72,2012-08-20 11:16:25
324547,4b592a01f964a520be7f28e3,35.663,139.73,2012-08-20 11:16:40
324551,4bbab58c1261d13a07feea98,35.656,139.74,2012-08-20 11:17:04
324556,4b59955bf964a520858d28e3,35.688,139.72,2012-08-20 11:20:43
324570,4b6a97d2f964a520a6d92be3,35.698,139.78,2012-08-20 11:29:55
324596,4b22ebb2f964a5205c5024e3,35.672,139.74,2012-08-20 11:39:39
324613,4b8ef710f964a5209c4133e3,35.655,139.8,2012-08-20 11:46:32
324672,4b54ebe8f964a5203ed327e3,35.701,139.74,2012-08-20 12:08:05
324705,4b340afff964a5204b2425e3,35.682,139.79,2012-08-20 12:20:06
324755,4bd6b3024e32d13a50f6c280,35.665,139.86,2012-08-20 12:36:05
324773,4b88d779f964a520fa0f32e3,35.694,139.77,2012-08-20 12:42:06
324788,4b45c7a5f964a5203e1026e3,35.655,139.8,2012-08-20 12:48:25
324796,4b56c4c5f964a520c41a28e3,35.71,139.79,2012-08-20 12:52:07
324851,4bde3f8ae75c0f47be78c703,35.711,139.81,2012-08-20 13:15:40
324883,4b269340f964a520c27d24e3,35.678,139.71,2012-08-20 13:29:44
324886,4b58df1ff964a520137028e3,35.704,139.73,2012-08-20 13:30:42
324904,4b7cd447f964a520caa62fe3,35.673,139.72,2012-08-20 13:39:05
324946,4b29ffe8f964a5209aa424e3,35.639,139.74,2012-08-20 13:57:44
324947,4b0df959f964a520635323e3,35.663,139.73,2012-08-20 13:58:00
324967,4b2ee848f964a52021e824e3,35.686,139.78,2012-08-20 14:02:32
324989,4b580411f964a520ab4828e3,35.72,139.78,2012-08-20 14:14:13
325014,4b2b6565f964a52020b624e3,35.668,139.71,2012-08-20 14:27:14
325023,4b592a01f964a520be7f28e3,35.663,139.73,2012-08-20 14:29:49
325035,4b60149cf964a5203ad529e3,35.691,139.69,2012-08-20 14:34:39
325051,4b30b5b8f964a52015fb24e3,35.672,139.74,2012-08-20 14:40:31
325060,4b30b5b8f964a52015fb24e3,35.672,139.74,2012-08-20 14:42:43
325061,4b6a97d2f964a520a6d92be3,35.698,139.78,2012-08-20 14:43:05
325065,4b22ebb2f964a5205c5024e3,35.672,139.74,2012-08-20 14:43:59
325087,4b3159b4f964a520400525e3,35.663,139.75,2012-08-20 14:50:49
325088,4b58f7d5f964a520ff7528e3,35.68,139.76,2012-08-20 14:50:51
325090,4b2692f9f964a520be7d24e3,35.689,139.71,2012-08-20 14:51:20
325109,4b8ef710f964a5209c4133e3,35.655,139.8,2012-08-20 14:57:23
325112,4b6a97d2f964a520a6d92be3,35.698,139.78,2012-08-20 14:57:36
325116,4b39affff964a520805e25e3,35.553,139.58,2012-08-20 14:58:30
325126,4b6929a7f964a520ac9a2be3,35.709,139.8,2012-08-20 15:00:02
325144,4ce4f953b43737046644f6ce,35.685,139.77,2012-08-20 15:03:33
325147,4b305b8af964a52022f924e3,35.675,139.78,2012-08-20 15:04:22
325150,4bbef995ba9776b09765fec8,35.563,139.57,2012-08-20 15:04:33
325151,4b55b740f964a520efec27e3,35.545,139.57,2012-08-20 15:04:43
325162,4b18c616f964a520a7d523e3,35.672,139.79,2012-08-20 15:07:21
325181,4eaea460f9f4f7f1a0e498ee,35.648,139.75,2012-08-20 15:11:33
